transaction_id,account_id,transaction_amount,transaction_frequency,merchant_category,location,time_pattern,is_night_transaction,is_weekend,account_age_days,avg_monthly_income,debt_to_income,interest_rate,credit_utilization,failed_login_attempts,device_risk_score,is_risk
TXN_10213,ACC_755,49.06,1,Electronics,International_LowRisk,4,1,0,2152,7545.67,0.23,12.23,0.54,0,0.07,0
TXN_10214,ACC_268,97.75,5,Grocery,Online_Unverified,7,0,0,1056,5352.6,0.23,16.45,0.46,0,0.23,0
TXN_10215,ACC_664,456.68,3,Grocery,International_LowRisk,19,0,0,2408,5985.25,0.39,14.85,0.2,0,0.26,0
TXN_10216,ACC_774,170.87,1,Electronics,Online_Unverified,10,0,0,146,3162.83,0.27,8.64,0.31,0,0.3,0
TXN_10217,ACC_756,542.29,7,Luxury_Goods,Domestic,6,0,0,154,9867.86,0.35,10.08,0.53,0,0.03,0
TXN_10218,ACC_742,263.03,7,Utilities,International_LowRisk,9,0,0,328,5582.23,0.25,11.4,0.31,0,0.36,0
TXN_10219,ACC_261,307.15,3,Utilities,Domestic,6,0,0,2972,5248.87,0.37,12.95,0.41,0,0.09,0
TXN_10220,ACC_981,302.67,2,Grocery,Domestic,11,0,0,1940,7291.61,0.49,6.26,0.22,0,0.08,0
TXN_10221,ACC_560,246.21,7,Grocery,Domestic,9,0,0,3574,8043.4,0.45,8.49,0.22,0,0.2,0
TXN_10222,ACC_933,122.86,3,Grocery,Domestic,10,0,1,2138,1500.0,0.49,7.23,0.3,0,0.07,0
TXN_10223,ACC_415,143.31,4,Utilities,Domestic,12,0,0,1475,6406.16,0.2,6.95,0.49,0,0.14,0
TXN_10224,ACC_388,767.18,17,Utilities,International_HighRisk,20,0,0,63,7454.08,0.58,14.36,0.82,5,0.67,1
TXN_10225,ACC_967,82.64,7,Grocery,Domestic,8,0,0,1670,5802.7,0.4,4.46,0.41,0,0.11,0
TXN_10226,ACC_675,175.0,8,Grocery,Domestic,2,1,0,1175,5801.48,0.45,14.07,0.34,0,0.27,0
TXN_10227,ACC_738,120.64,6,Electronics,Domestic,3,1,0,1527,6356.8,0.19,10.64,0.2,0,0.35,0
TXN_10228,ACC_303,346.01,3,Electronics,Domestic,1,1,1,3323,6425.56,0.31,15.67,0.16,0,0.03,0
TXN_10229,ACC_567,1830.09,27,Grocery,International_HighRisk,4,1,0,695,8332.66,0.51,9.68,0.66,3,0.8,1
TXN_10230,ACC_502,101.98,8,Travel,International_LowRisk,9,0,0,1257,7192.98,0.2,4.37,0.43,0,0.2,0
TXN_10231,ACC_117,59.17,1,Utilities,International_LowRisk,13,0,0,1117,5252.46,0.39,14.85,0.2,0,0.28,0
TXN_10232,ACC_901,38.4,8,Travel,Domestic,7,0,0,2606,10328.06,0.48,12.54,0.52,0,0.28,0
TXN_10233,ACC_893,2906.29,26,Crypto_Exchange,Domestic,21,0,1,480,8711.05,0.68,6.7,0.94,6,0.84,1
TXN_10234,ACC_295,144.06,4,Grocery,Domestic,4,1,0,3204,8874.06,0.19,12.22,0.43,0,0.16,0
TXN_10235,ACC_582,26546.03,24,Wire_Transfer,International_LowRisk,1,1,0,2327,7142.71,0.61,11.09,0.97,2,0.62,1
TXN_10236,ACC_432,175.94,3,Travel,Domestic,12,0,0,2213,7343.84,0.26,12.34,0.3,0,0.35,0
TXN_10237,ACC_462,6273.1,30,Electronics,International_HighRisk,21,0,0,2528,6199.89,0.62,10.81,0.91,3,0.9,1
TXN_10238,ACC_595,15.69,5,Grocery,Domestic,17,0,0,2917,6751.15,0.29,12.69,0.28,0,0.14,0
TXN_10239,ACC_821,74.03,5,Utilities,Domestic,17,0,0,2378,9784.03,0.28,11.74,0.22,0,0.18,0
TXN_10240,ACC_488,2679.37,33,Wire_Transfer,Domestic,11,0,0,1219,8519.63,0.66,9.99,0.93,2,0.75,1
TXN_10241,ACC_143,18.12,5,Grocery,International_LowRisk,11,0,0,906,8545.14,0.29,11.6,0.29,0,0.14,0
TXN_10242,ACC_651,188.72,4,Grocery,Domestic,8,0,1,2773,11379.5,0.48,4.23,0.46,0,0.33,0
TXN_10243,ACC_331,41.15,8,Electronics,Domestic,13,0,0,3187,6708.4,0.46,4.75,0.42,0,0.01,0
TXN_10244,ACC_663,341.97,8,Travel,Domestic,20,0,0,846,6374.81,0.32,7.21,0.15,0,0.15,0
TXN_10245,ACC_394,55.24,4,Grocery,International_LowRisk,2,1,0,2991,8336.63,0.34,12.95,0.5,0,0.13,0
TXN_10246,ACC_138,1614.09,9,Gambling,Domestic,5,1,0,3257,3359.0,0.52,12.51,0.69,4,0.76,1
TXN_10247,ACC_607,39.02,1,Grocery,International_LowRisk,9,0,0,2498,3314.01,0.19,16.04,0.45,0,0.21,0
TXN_10248,ACC_443,94.29,3,Grocery,Online_Unverified,17,0,0,1947,7380.95,0.17,11.91,0.38,1,0.32,0
TXN_10249,ACC_928,377.9,3,Grocery,Domestic,14,0,0,1410,5096.02,0.46,11.64,0.51,0,0.24,0
TXN_10250,ACC_681,78.53,7,Electronics,Domestic,19,0,0,2140,5174.2,0.27,6.96,0.55,0,0.34,0
TXN_10251,ACC_510,196.98,4,Electronics,Domestic,4,1,0,1601,5153.02,0.3,11.8,0.51,0,0.12,0
TXN_10252,ACC_871,87.13,1,Grocery,Domestic,18,0,0,1502,7057.99,0.41,14.78,0.18,0,0.24,0
TXN_10253,ACC_163,44.31,5,Electronics,Domestic,5,1,0,2646,8427.76,0.37,6.9,0.11,0,0.05,0
TXN_10254,ACC_402,74.49,8,Utilities,Domestic,4,1,0,2511,10921.05,0.5,5.71,0.35,0,0.24,0
TXN_10255,ACC_818,157.55,4,Utilities,Domestic,17,0,0,2816,7637.97,0.4,7.43,0.31,0,0.17,0
TXN_10256,ACC_994,24.93,2,Luxury_Goods,Domestic,16,0,0,489,9756.79,0.22,8.04,0.55,1,0.04,0
TXN_10257,ACC_660,1399.61,18,Gambling,Domestic,17,0,1,1839,6967.57,0.66,15.0,0.67,5,0.74,1
TXN_10258,ACC_219,141.28,8,Electronics,International_LowRisk,15,0,1,1887,3388.21,0.27,12.37,0.26,0,0.22,0
TXN_10259,ACC_525,631.74,5,Utilities,Domestic,14,0,0,1651,5089.98,0.41,11.03,0.38,0,0.27,0
TXN_10260,ACC_103,394.34,2,Luxury_Goods,Domestic,1,1,0,276,6388.46,0.22,10.7,0.45,0,0.08,0
TXN_10261,ACC_170,27.2,3,Travel,Domestic,9,0,0,3017,8682.62,0.27,15.59,0.48,0,0.19,0
TXN_10262,ACC_530,1435.94,20,Utilities,International_HighRisk,14,0,0,358,7718.28,0.85,15.59,0.7,4,0.76,1
TXN_10263,ACC_799,3217.52,19,Travel,International_HighRisk,4,1,0,761,6884.1,0.7,5.6,0.82,1,0.93,1
TXN_10264,ACC_650,224.89,1,Utilities,Domestic,7,0,0,1926,5881.77,0.16,7.79,0.45,2,0.31,0
TXN_10265,ACC_657,51.64,6,Utilities,Domestic,7,0,1,802,2827.59,0.48,8.96,0.14,0,0.15,0
TXN_10266,ACC_842,86.13,1,Luxury_Goods,Domestic,21,0,0,305,7515.98,0.47,10.21,0.36,0,0.24,0
TXN_10267,ACC_134,596.79,1,Utilities,International_LowRisk,1,1,1,989,6663.66,0.48,8.76,0.2,0,0.34,0
TXN_10268,ACC_872,7862.33,15,Wire_Transfer,Domestic,16,0,0,2389,6302.22,0.77,7.81,0.92,6,0.94,1
TXN_10269,ACC_426,25.13,3,Electronics,International_LowRisk,10,0,1,2165,6556.36,0.39,12.01,0.19,2,0.17,0
TXN_10270,ACC_407,222.44,3,Grocery,Domestic,18,0,0,1779,6481.76,0.47,10.09,0.53,0,0.06,0
TXN_10271,ACC_148,126.85,6,Travel,Online_Unverified,21,0,0,1702,4369.77,0.33,8.59,0.19,0,0.31,0
TXN_10272,ACC_485,23.47,5,Grocery,Domestic,7,0,0,621,5889.55,0.49,10.87,0.17,1,0.02,0
TXN_10273,ACC_159,420.14,7,Electronics,Online_Unverified,17,0,0,862,4621.33,0.33,12.01,0.26,0,0.18,0
TXN_10274,ACC_180,1351.88,34,Gambling,International_HighRisk,2,1,0,241,6211.82,0.51,4.77,0.86,2,0.84,1
TXN_10275,ACC_374,197.11,4,Utilities,International_LowRisk,1,1,0,2436,6797.33,0.5,16.3,0.13,0,0.19,0
TXN_10276,ACC_672,47.8,1,Grocery,Domestic,10,0,0,808,5825.83,0.26,5.26,0.16,0,0.07,0
TXN_10277,ACC_220,156.38,4,Luxury_Goods,International_LowRisk,7,0,0,1010,7373.88,0.5,7.83,0.35,0,0.03,0
TXN_10278,ACC_894,132.35,5,Grocery,Domestic,20,0,0,3645,8881.29,0.2,15.08,0.31,0,0.22,0
TXN_10279,ACC_200,2591.06,19,Crypto_Exchange,International_LowRisk,10,0,0,1725,7582.93,0.62,13.62,0.77,3,0.68,1
TXN_10280,ACC_146,16.33,7,Electronics,Domestic,4,1,1,833,8018.31,0.16,7.25,0.34,0,0.17,0
TXN_10281,ACC_488,186.4,6,Electronics,Domestic,17,0,0,3395,6469.38,0.23,5.37,0.37,0,0.06,0
TXN_10282,ACC_840,110.28,6,Electronics,Domestic,5,1,0,2980,7658.58,0.18,10.1,0.52,0,0.19,0
TXN_10283,ACC_288,1069.02,24,Gambling,Domestic,20,0,0,3466,3756.2,0.64,9.74,0.89,1,0.73,1
TXN_10284,ACC_967,5880.18,21,Grocery,International_HighRisk,1,1,0,3481,3272.88,0.76,7.94,0.97,2,0.95,1
TXN_10285,ACC_745,154.82,8,Grocery,International_LowRisk,0,1,1,2560,10814.62,0.44,12.24,0.23,0,0.18,0
TXN_10286,ACC_731,8392.21,25,Gambling,International_LowRisk,0,1,1,78,5288.57,0.48,10.48,0.85,4,0.85,1
TXN_10287,ACC_117,34.53,7,Utilities,Domestic,9,0,1,764,5769.36,0.39,4.89,0.36,0,0.3,0
TXN_10288,ACC_198,16.46,6,Utilities,Domestic,19,0,0,1655,6869.36,0.27,7.71,0.47,0,0.38,0
TXN_10289,ACC_515,66.64,2,Utilities,Domestic,22,0,1,3545,8871.41,0.21,7.31,0.43,0,0.31,0
TXN_10290,ACC_132,17.54,1,Grocery,Domestic,17,0,0,368,7937.91,0.25,13.62,0.58,0,0.04,0
TXN_10291,ACC_544,132.59,1,Electronics,Domestic,3,1,0,3585,9156.39,0.19,12.05,0.2,0,0.16,0
TXN_10292,ACC_680,105.68,5,Utilities,Domestic,2,1,0,2338,7612.46,0.43,7.66,0.58,1,0.03,0
TXN_10293,ACC_283,14186.89,32,Gambling,Domestic,6,0,0,3392,7576.59,0.75,5.6,0.84,6,0.83,1
TXN_10294,ACC_507,1945.13,34,Gambling,Domestic,18,0,1,2803,8645.01,0.6,9.4,0.72,4,0.96,1
TXN_10295,ACC_653,84.45,2,Grocery,International_LowRisk,4,1,0,1446,6057.49,0.23,15.09,0.57,0,0.25,0
TXN_10296,ACC_547,139.55,7,Grocery,Domestic,19,0,0,1366,5946.37,0.45,14.58,0.51,2,0.12,0
TXN_10297,ACC_379,316.49,7,Luxury_Goods,Domestic,7,0,0,2814,7481.95,0.31,13.71,0.48,0,0.11,0
TXN_10298,ACC_489,143.11,2,Grocery,International_LowRisk,7,0,0,1586,7969.76,0.49,15.72,0.37,0,0.08,0
TXN_10299,ACC_749,20.3,1,Grocery,Domestic,11,0,1,1851,5442.77,0.4,10.32,0.17,1,0.07,0
TXN_10300,ACC_376,235.44,7,Grocery,Domestic,13,0,0,397,7672.73,0.36,10.35,0.37,0,0.3,0
TXN_10301,ACC_195,57.38,7,Electronics,International_LowRisk,12,0,1,376,9079.51,0.46,6.0,0.44,0,0.23,0
TXN_10302,ACC_672,2666.76,29,Gambling,Online_Unverified,18,0,0,724,7846.36,0.74,16.4,0.73,4,0.6,1
TXN_10303,ACC_242,27.53,7,Grocery,Domestic,4,1,1,1257,9839.81,0.22,11.7,0.5,0,0.17,0
TXN_10304,ACC_178,39.99,4,Utilities,Online_Unverified,23,1,0,584,7289.34,0.34,4.07,0.49,0,0.15,0
TXN_10305,ACC_505,186.75,7,Grocery,International_LowRisk,10,0,0,3550,6258.1,0.22,8.09,0.47,0,0.02,0
TXN_10306,ACC_708,34.35,6,Grocery,Domestic,22,0,1,1661,7339.06,0.5,8.6,0.54,0,0.13,0
TXN_10307,ACC_398,86.44,6,Luxury_Goods,International_LowRisk,18,0,0,3374,3663.27,0.36,12.7,0.54,0,0.29,0
TXN_10308,ACC_473,15.39,3,Grocery,Domestic,18,0,0,2283,2978.38,0.43,5.16,0.28,0,0.25,0
TXN_10309,ACC_844,121.47,2,Utilities,International_LowRisk,14,0,0,3289,9584.22,0.17,11.01,0.42,0,0.2,0
TXN_10310,ACC_789,126.01,3,Utilities,International_LowRisk,7,0,1,3262,10512.19,0.24,14.31,0.5,0,0.27,0
TXN_10311,ACC_559,97.76,7,Travel,Domestic,12,0,0,3268,7892.77,0.27,13.86,0.13,0,0.04,0
TXN_10312,ACC_818,3049.04,11,Wire_Transfer,Domestic,20,0,0,2723,8410.61,0.58,9.43,0.7,2,0.77,1
TXN_10313,ACC_780,26.13,7,Utilities,International_LowRisk,1,1,0,1388,4451.63,0.41,11.95,0.4,2,0.1,0
TXN_10314,ACC_540,199.82,4,Grocery,Domestic,7,0,0,1632,10208.19,0.44,8.8,0.3,0,0.06,0
TXN_10315,ACC_795,116.8,8,Electronics,Domestic,11,0,0,1733,6781.77,0.28,7.73,0.19,0,0.24,0
TXN_10316,ACC_187,353.98,6,Grocery,Online_Unverified,4,1,0,877,2963.12,0.46,14.52,0.31,0,0.11,0
TXN_10317,ACC_456,39.71,2,Utilities,Domestic,22,0,0,3348,6444.97,0.32,9.46,0.33,0,0.32,0
TXN_10318,ACC_123,5076.3,31,Crypto_Exchange,International_LowRisk,21,0,0,2143,10044.5,0.69,5.69,0.7,2,0.9,1
TXN_10319,ACC_278,182.02,4,Electronics,Domestic,13,0,0,2609,6299.69,0.17,7.27,0.58,0,0.27,0
TXN_10320,ACC_755,49.04,4,Electronics,Domestic,23,1,0,1789,6092.65,0.25,13.49,0.22,0,0.36,0
TXN_10321,ACC_821,86.68,2,Grocery,Domestic,22,0,0,3304,1651.52,0.32,8.34,0.13,0,0.31,0
TXN_10322,ACC_291,291.11,8,Utilities,Domestic,3,1,1,2647,8268.09,0.49,11.0,0.43,0,0.02,0
TXN_10323,ACC_497,346.42,8,Electronics,Domestic,11,0,0,3363,8088.53,0.24,6.48,0.31,0,0.03,0
TXN_10324,ACC_919,114.98,6,Grocery,International_LowRisk,2,1,0,1280,3991.42,0.36,8.37,0.59,0,0.19,0
TXN_10325,ACC_482,29.54,7,Electronics,Domestic,13,0,0,2023,6901.14,0.24,10.54,0.21,0,0.07,0
TXN_10326,ACC_810,926.67,23,Gambling,Online_Unverified,5,1,0,604,8797.27,0.48,12.85,0.89,3,0.94,1
TXN_10327,ACC_291,109.11,1,Grocery,Domestic,1,1,0,829,7373.12,0.32,9.78,0.33,0,0.04,0
TXN_10328,ACC_675,78.68,8,Utilities,Domestic,21,0,0,368,8307.87,0.17,10.41,0.37,0,0.26,0
TXN_10329,ACC_914,212.04,5,Luxury_Goods,Domestic,8,0,1,1903,5208.07,0.43,6.06,0.13,0,0.19,0
TXN_10330,ACC_891,63.1,5,Luxury_Goods,Domestic,3,1,0,3402,4901.62,0.22,14.97,0.36,0,0.31,0
TXN_10331,ACC_655,7908.75,14,Crypto_Exchange,Domestic,23,1,0,449,8266.22,0.63,10.73,0.73,4,0.94,1
TXN_10332,ACC_853,2910.74,9,Crypto_Exchange,International_LowRisk,9,0,0,1106,6344.33,0.78,8.76,0.87,4,0.64,1
TXN_10333,ACC_456,5730.32,15,Wire_Transfer,Domestic,3,1,0,3350,8338.46,0.66,11.22,0.72,2,0.98,1
TXN_10334,ACC_855,135.81,7,Electronics,Domestic,22,0,0,600,5163.71,0.47,10.66,0.3,0,0.32,0
TXN_10335,ACC_933,35.63,3,Grocery,Domestic,11,0,0,2913,5830.45,0.26,6.3,0.5,0,0.28,0
TXN_10336,ACC_686,8354.77,12,Grocery,International_HighRisk,21,0,0,272,5692.7,0.63,11.69,0.7,4,0.86,1
TXN_10337,ACC_383,805.04,30,Wire_Transfer,Domestic,4,1,1,3423,6340.72,0.65,16.3,0.92,3,0.94,1
TXN_10338,ACC_353,147.29,5,Luxury_Goods,International_LowRisk,15,0,1,1566,7404.74,0.46,9.34,0.18,0,0.26,0
TXN_10339,ACC_748,36.24,5,Luxury_Goods,International_LowRisk,12,0,0,3623,7659.27,0.33,4.99,0.38,0,0.01,0
TXN_10340,ACC_599,172.79,8,Grocery,Domestic,23,1,1,2886,7151.59,0.44,10.76,0.53,0,0.08,0
TXN_10341,ACC_164,163.65,8,Luxury_Goods,Domestic,13,0,0,3422,2256.29,0.44,10.18,0.34,0,0.13,0
TXN_10342,ACC_660,226.41,1,Electronics,Domestic,15,0,0,2594,5284.36,0.4,14.32,0.19,0,0.14,0
TXN_10343,ACC_570,27.73,1,Grocery,Online_Unverified,5,1,0,1782,9730.75,0.27,12.14,0.17,2,0.1,0
TXN_10344,ACC_805,3895.11,16,Gambling,International_HighRisk,9,0,1,2711,5855.36,0.64,16.24,0.93,1,0.74,1
TXN_10345,ACC_469,135.66,7,Grocery,Domestic,20,0,1,3003,5570.77,0.26,6.19,0.44,0,0.06,0
TXN_10346,ACC_339,247.33,8,Utilities,Domestic,3,1,1,2461,6902.32,0.25,12.04,0.52,0,0.1,0
TXN_10347,ACC_796,157.16,7,Utilities,Domestic,10,0,0,1986,7527.82,0.22,14.89,0.25,0,0.21,0
TXN_10348,ACC_492,5584.49,17,Grocery,International_HighRisk,3,1,0,1597,6859.16,0.55,15.34,0.87,2,0.91,1
TXN_10349,ACC_892,4388.09,12,Crypto_Exchange,International_HighRisk,20,0,0,2202,8714.16,0.63,10.83,0.69,1,0.82,1
TXN_10350,ACC_676,72.44,4,Grocery,International_LowRisk,14,0,0,650,6259.24,0.3,4.53,0.16,0,0.39,0
TXN_10351,ACC_730,5213.47,12,Electronics,International_HighRisk,2,1,0,2444,7526.21,0.79,13.42,0.74,1,0.96,1
TXN_10352,ACC_847,211.11,4,Utilities,Online_Unverified,10,0,0,375,5980.91,0.4,7.81,0.58,0,0.02,0
TXN_10353,ACC_715,227.21,5,Electronics,International_LowRisk,22,0,1,2515,7234.57,0.19,5.21,0.54,0,0.12,0
TXN_10354,ACC_865,48.23,2,Utilities,International_LowRisk,7,0,0,2643,10176.37,0.26,11.48,0.33,0,0.01,0
TXN_10355,ACC_640,1734.58,12,Wire_Transfer,Domestic,11,0,0,3555,8400.62,0.47,15.15,0.9,4,0.72,1
TXN_10356,ACC_959,39.6,8,Electronics,Domestic,21,0,1,3185,9921.23,0.43,4.43,0.22,2,0.04,0
TXN_10357,ACC_701,119.9,7,Grocery,Domestic,1,1,0,2604,4645.29,0.33,5.17,0.53,0,0.4,0
TXN_10358,ACC_885,303.46,3,Utilities,International_LowRisk,2,1,0,1299,6976.74,0.46,11.15,0.51,0,0.27,0
TXN_10359,ACC_308,102.44,2,Travel,Domestic,10,0,0,1821,7522.41,0.3,15.16,0.26,0,0.18,0
TXN_10360,ACC_966,85.3,1,Grocery,Domestic,13,0,1,3067,9247.32,0.36,12.78,0.42,0,0.25,0
TXN_10361,ACC_279,47.53,8,Grocery,International_LowRisk,22,0,1,2172,10841.89,0.28,15.88,0.15,2,0.21,0
TXN_10362,ACC_942,125.15,5,Luxury_Goods,Domestic,4,1,0,513,6148.23,0.37,4.89,0.35,0,0.3,0
TXN_10363,ACC_130,50.23,2,Grocery,Domestic,16,0,1,2122,5641.4,0.17,16.14,0.34,0,0.15,0
TXN_10364,ACC_611,1908.72,11,Wire_Transfer,Domestic,5,1,1,2791,5115.16,0.69,7.51,0.71,5,0.79,1
TXN_10365,ACC_840,42.83,1,Grocery,International_LowRisk,0,1,1,1962,5881.58,0.15,14.03,0.1,0,0.21,0
TXN_10366,ACC_253,116.85,7,Grocery,Online_Unverified,1,1,0,1046,4995.69,0.48,8.96,0.25,0,0.21,0
TXN_10367,ACC_837,818.92,24,Grocery,International_HighRisk,18,0,0,245,8652.01,0.59,10.17,0.69,6,0.84,1
TXN_10368,ACC_283,160.38,2,Grocery,Domestic,1,1,0,3577,6542.62,0.25,8.93,0.17,1,0.4,0
TXN_10369,ACC_965,80.75,4,Grocery,Domestic,14,0,1,3243,3337.62,0.4,14.3,0.55,0,0.17,0
TXN_10370,ACC_737,387.29,4,Grocery,Domestic,15,0,0,2268,8290.08,0.37,4.64,0.1,0,0.33,0
TXN_10371,ACC_351,50.75,6,Grocery,Online_Unverified,0,1,1,2870,5962.94,0.39,9.7,0.4,0,0.03,0
TXN_10372,ACC_443,70.26,2,Grocery,International_LowRisk,23,1,0,1005,4717.62,0.41,4.89,0.31,0,0.06,0
TXN_10373,ACC_161,25.03,4,Travel,Domestic,8,0,1,2158,4319.2,0.38,11.42,0.57,1,0.15,0
TXN_10374,ACC_481,16.22,3,Utilities,International_LowRisk,18,0,1,1645,9321.86,0.36,14.92,0.56,0,0.26,0
TXN_10375,ACC_681,169.47,5,Grocery,International_LowRisk,4,1,1,3310,4212.55,0.17,4.15,0.55,1,0.06,0
TXN_10376,ACC_951,80.79,4,Luxury_Goods,Domestic,8,0,1,3184,6717.12,0.35,4.55,0.34,0,0.13,0
TXN_10377,ACC_259,30.75,6,Grocery,Domestic,10,0,0,880,8438.91,0.41,12.66,0.27,2,0.23,0
TXN_10378,ACC_574,82.44,5,Grocery,Domestic,5,1,0,2884,7354.39,0.26,13.86,0.24,0,0.27,0
TXN_10379,ACC_320,2569.72,19,Crypto_Exchange,Domestic,2,1,0,2133,6231.38,0.79,7.99,0.92,4,0.91,1
TXN_10380,ACC_150,119.73,7,Electronics,Domestic,5,1,1,2307,8121.62,0.4,12.61,0.4,1,0.15,0
TXN_10381,ACC_355,71.31,1,Grocery,Domestic,4,1,1,940,5883.93,0.2,5.93,0.32,0,0.08,0
TXN_10382,ACC_943,18.09,5,Utilities,International_LowRisk,20,0,1,337,8059.32,0.27,4.9,0.42,1,0.26,0
TXN_10383,ACC_166,78.24,6,Grocery,International_LowRisk,4,1,1,1918,4031.3,0.36,16.35,0.44,0,0.13,0
TXN_10384,ACC_687,87.62,7,Utilities,International_LowRisk,15,0,1,909,5315.07,0.32,4.34,0.17,0,0.28,0
TXN_10385,ACC_381,2964.41,27,Grocery,International_HighRisk,1,1,0,2681,6323.27,0.47,6.0,0.78,2,0.98,1
TXN_10386,ACC_402,582.7,16,Utilities,International_HighRisk,15,0,1,592,5759.98,0.57,15.25,0.8,4,0.89,1
TXN_10387,ACC_529,932.09,33,Grocery,International_HighRisk,16,0,1,3285,8846.25,0.81,16.3,0.75,5,0.97,1
TXN_10388,ACC_119,55.83,8,Travel,International_LowRisk,11,0,0,2346,7239.28,0.28,8.25,0.29,0,0.38,0
TXN_10389,ACC_497,108.55,5,Grocery,Domestic,19,0,1,1962,7776.1,0.34,9.51,0.38,0,0.07,0
TXN_10390,ACC_885,58.2,4,Electronics,Domestic,5,1,1,3373,7501.69,0.17,8.28,0.2,0,0.11,0
TXN_10391,ACC_854,52.81,7,Grocery,Online_Unverified,7,0,0,3467,4354.51,0.27,9.55,0.38,0,0.39,0
TXN_10392,ACC_277,133.1,1,Grocery,Domestic,23,1,0,1470,6978.49,0.5,15.0,0.3,0,0.2,0
TXN_10393,ACC_677,132.19,3,Grocery,Online_Unverified,15,0,0,399,5569.38,0.22,9.94,0.41,0,0.23,0
TXN_10394,ACC_716,108.98,4,Grocery,Domestic,0,1,0,1425,6288.1,0.47,13.03,0.58,0,0.1,0
TXN_10395,ACC_921,3167.89,30,Crypto_Exchange,Domestic,0,1,1,3201,7038.25,0.77,7.45,0.69,2,0.94,1
TXN_10396,ACC_213,7837.08,29,Crypto_Exchange,International_HighRisk,2,1,0,2430,5813.62,0.64,16.26,0.7,4,0.97,1
TXN_10397,ACC_203,94.26,7,Grocery,Domestic,5,1,0,2025,4688.54,0.28,13.52,0.39,0,0.35,0
TXN_10398,ACC_278,73.64,4,Luxury_Goods,Domestic,19,0,0,3366,5192.47,0.35,14.82,0.35,0,0.21,0
TXN_10399,ACC_414,488.96,7,Luxury_Goods,Domestic,5,1,0,3187,7611.21,0.42,6.51,0.51,1,0.17,0
TXN_10400,ACC_133,28.88,2,Grocery,Domestic,19,0,1,606,6679.16,0.45,15.16,0.32,1,0.34,0
TXN_10401,ACC_179,22.74,2,Grocery,Online_Unverified,5,1,0,2774,7811.8,0.33,4.24,0.32,0,0.35,0
TXN_10402,ACC_443,92.74,6,Utilities,Domestic,7,0,0,472,6889.47,0.39,5.68,0.46,0,0.28,0
TXN_10403,ACC_149,57.7,8,Utilities,International_LowRisk,5,1,0,1468,8406.25,0.25,7.68,0.5,1,0.15,0
TXN_10404,ACC_203,550.47,29,Crypto_Exchange,International_LowRisk,18,0,0,696,7526.17,0.75,5.79,0.93,2,0.89,1
TXN_10405,ACC_562,5400.35,16,Grocery,International_HighRisk,9,0,1,333,7202.9,0.76,5.11,0.87,1,0.9,1
TXN_10406,ACC_450,95.24,2,Grocery,Domestic,23,1,1,2543,8640.3,0.29,4.83,0.3,0,0.04,0
TXN_10407,ACC_821,66.48,7,Grocery,Online_Unverified,5,1,0,444,2712.77,0.48,4.96,0.5,0,0.05,0
TXN_10408,ACC_294,98.33,5,Utilities,Domestic,23,1,0,422,6926.59,0.17,4.91,0.45,0,0.32,0
TXN_10409,ACC_685,76.88,7,Utilities,Domestic,1,1,0,3404,8158.95,0.25,8.02,0.22,0,0.13,0
TXN_10410,ACC_714,92.65,5,Utilities,Domestic,6,0,1,1969,6112.35,0.49,11.54,0.42,2,0.1,0
TXN_10411,ACC_415,68.15,7,Luxury_Goods,Domestic,21,0,1,1592,1500.0,0.46,11.32,0.16,0,0.26,0
TXN_10412,ACC_556,132.63,5,Grocery,Domestic,8,0,1,649,6867.7,0.23,12.92,0.44,0,0.04,0
TXN_10413,ACC_783,222.48,4,Grocery,International_LowRisk,17,0,0,3473,7284.83,0.33,7.39,0.38,0,0.32,0
TXN_10414,ACC_635,97.39,4,Utilities,Domestic,15,0,0,353,5482.07,0.37,4.68,0.17,0,0.12,0
TXN_10415,ACC_974,180.71,3,Luxury_Goods,Domestic,16,0,0,3131,5844.21,0.33,14.49,0.1,0,0.13,0
TXN_10416,ACC_271,513.4,10,Travel,International_HighRisk,4,1,1,1813,6810.38,0.58,5.27,0.89,6,0.7,1
TXN_10417,ACC_942,2063.28,31,Electronics,International_HighRisk,8,0,0,386,7025.12,0.58,9.42,0.93,1,0.71,1
TXN_10418,ACC_497,303.88,1,Electronics,Domestic,8,0,0,2582,6887.18,0.18,12.59,0.58,0,0.16,0
TXN_10419,ACC_900,96.7,2,Utilities,Domestic,4,1,0,2334,8430.79,0.4,16.08,0.42,1,0.16,0
TXN_10420,ACC_904,186.77,5,Grocery,Domestic,11,0,0,2018,8972.26,0.25,5.32,0.45,0,0.38,0
TXN_10421,ACC_584,197.69,7,Grocery,Domestic,4,1,0,3630,6501.06,0.28,9.41,0.12,0,0.26,0
TXN_10422,ACC_343,88.43,1,Grocery,Domestic,8,0,0,3280,7702.41,0.28,4.65,0.28,0,0.09,0
TXN_10423,ACC_387,5607.05,35,Crypto_Exchange,International_HighRisk,21,0,1,580,7744.41,0.79,9.9,0.92,2,0.76,1
TXN_10424,ACC_407,269.59,7,Travel,Domestic,10,0,1,395,4222.33,0.36,7.69,0.44,0,0.09,0
TXN_10425,ACC_316,1014.07,35,Gambling,Domestic,15,0,0,3392,4121.18,0.58,12.92,0.89,3,0.85,1
TXN_10426,ACC_157,41.66,7,Utilities,Domestic,9,0,0,3516,9785.35,0.28,4.73,0.24,0,0.36,0
